515	Q0	11308	54	266.3483399801444	tfidf-2
515	Q0	161723	55	266.05302266006333	tfidf-2
515	Q0	61809	56	265.2286386861125	tfidf-2
515	Q0	103417	57	261.5450429898657	tfidf-2
515	Q0	20228	58	260.65374731200643	tfidf-2
515	Q0	61753	59	260.1594952620389	tfidf-2
515	Q0	180766	60	259.01360759424216	tfidf-2
515	Q0	12760	61	256.6432745043167	tfidf-2
515	Q0	148600	62	256.1596917360916	tfidf-2
515	Q0	60496	63	253.4995360838974	tfidf-2
515	Q0	49754	64	253.2827216767859	tfidf-2
515	Q0	100059	65	253.27836619116877	tfidf-2
515	Q0	130929	66	251.06265448294604	tfidf-2
515	Q0	45841	67	247.78864652766066	tfidf-2
515	Q0	140136	68	247.67322224395846	tfidf-2
515	Q0	68706	69	246.9225595579797	tfidf-2
515	Q0	87456	70	246.21206873650496	tfidf-2
515	Q0	145089	71	245.3375077097771	tfidf-2
515	Q0	18179	72	243.5835658941509	tfidf-2
515	Q0	83781	73	241.57038276225038	tfidf-2
515	Q0	51152	74	241.20099026137032	tfidf-2
515	Q0	69190	75	240.7536530228888	tfidf-2
515	Q0	1984	76	240.31086267334496	tfidf-2
515	Q0	169653	77	240.1187902042575	tfidf-2
515	Q0	11315	78	239.07745666767107	tfidf-2
515	Q0	22859	79	239.01062204616397	tfidf-2
515	Q0	118241	80	237.79641701983599	tfidf-2
515	Q0	85235	81	236.93510466322383	tfidf-2
515	Q0	177670	82	236.14880315147374	tfidf-2
515	Q0	150612	83	235.25307741346796	tfidf-2
515	Q0	92122	84	234.32244208729125	tfidf-2
515	Q0	66105	85	234.26545105494452	tfidf-2
515	Q0	174901	86	233.37897104173646	tfidf-2
515	Q0	11044	87	232.4816120942785	tfidf-2
515	Q0	42328	88	231.26761788637023	tfidf-2
515	Q0	21569	89	230.20021285156537	tfidf-2
515	Q0	80691	90	230.0591202490353	tfidf-2
515	Q0	12818	91	229.75448632150864	tfidf-2
515	Q0	20233	92	229.44499616628414	tfidf-2
515	Q0	168804	93	228.42678037118804	tfidf-2
515	Q0	78876	94	227.14575404240998	tfidf-2
515	Q0	89898	95	226.30282974022097	tfidf-2
515	Q0	77466	96	224.85713010233238	tfidf-2
515	Q0	153665	97	224.21330457747226	tfidf-2
515	Q0	86246	98	224.01064927997922	tfidf-2
515	Q0	112302	99	223.80251015442002	tfidf-2
515	Q0	89493	100	223.54448835296267	tfidf-2
128516	Q0	128525	1	2435.767685560437	tfidf-2
128516	Q0	128549	2	1641.9634581970586	tfidf-2
128516	Q0	128566	3	1565.7376117505985	tfidf-2
128516	Q0	110503	4	1204.5446782041524	tfidf-2
128516	Q0	139894	5	1011.8853276899636	tfidf-2
128516	Q0	27737	6	1002.1485079985225	tfidf-2
128516	Q0	61809	7	874.8210572370019	tfidf-2
128516	Q0	3201	8	867.3064729743907	tfidf-2
128516	Q0	91267	9	849.0069257808897	tfidf-2
128516	Q0	84122	10	842.9400785630618	tfidf-2
128516	Q0	38154	11	809.6504631614567	tfidf-2
128516	Q0	102210	12	776.3791618362358	tfidf-2
128516	Q0	20865	13	763.7006803181893	tfidf-2
128516	Q0	120379	14	750.1714446056653	tfidf-2
128516	Q0	18182	15	748.8869628808527	tfidf-2
128516	Q0	52245	16	739.385975814721	tfidf-2
128516	Q0	49417	17	736.9304008775225	tfidf-2
128516	Q0	52270	18	691.097700773947	tfidf-2
128516	Q0	153783	19	686.1979683335117	tfidf-2
128516	Q0	94454	20	685.7400550442142	tfidf-2
128516	Q0	84113	21	685.3619091504926	tfidf-2
128516	Q0	139061	22	672.4240325380052	tfidf-2
128516	Q0	71261	23	664.840311378124	tfidf-2
128516	Q0	70769	24	648.0038101183369	tfidf-2
128516	Q0	127378	25	643.491106446976	tfidf-2
128516	Q0	185293	26	638.6036818019587	tfidf-2
128516	Q0	58957	27	637.8929327531106	tfidf-2
128516	Q0	152015	28	634.4475210068998	tfidf-2
128516	Q0	64680	29	634.0388697933316	tfidf-2
128516	Q0	10287	30	626.683334417997	tfidf-2
128516	Q0	22063	31	621.8559671000835	tfidf-2
128516	Q0	115311	32	607.7525163591548	tfidf-2
128516	Q0	46239	33	600.2897633380717	tfidf-2
128516	Q0	2618	34	595.8494849473594	tfidf-2
128516	Q0	117003	35	592.5842198464577	tfidf-2
128516	Q0	50216	36	579.8315230050184	tfidf-2
128516	Q0	149855	37	576.7103871983328	tfidf-2
128516	Q0	2425	38	576.2905874195332	tfidf-2
128516	Q0	149602	39	574.0874288581335	tfidf-2
128516	Q0	38989	40	570.126037105137	tfidf-2
128516	Q0	157022	41	567.8593870288944	tfidf-2
128516	Q0	6271	42	565.1897411129963	tfidf-2
128516	Q0	128557	43	560.0153249981632	tfidf-2
128516	Q0	77529	44	558.0108408304941	tfidf-2
128516	Q0	175707	45	554.5851356291703	tfidf-2
128516	Q0	128597	46	551.8473564044234	tfidf-2
128516	Q0	175002	47	547.8650729874565	tfidf-2
128516	Q0	3557	48	547.4289443822208	tfidf-2
128516	Q0	87518	49	546.0747750220515	tfidf-2
128516	Q0	3202	50	540.4614644904391	tfidf-2
128516	Q0	52291	51	539.0101638962128	tfidf-2
128516	Q0	48303	52	526.9818883717156	tfidf-2
128516	Q0	14502	53	526.1616986824176	tfidf-2
128516	Q0	79793	54	521.4157277579675	tfidf-2
128516	Q0	85128	55	518.2452787960112	tfidf-2
128516	Q0	112706	56	516.9889682686256	tfidf-2
128516	Q0	8468	57	514.7867138324162	tfidf-2
128516	Q0	125809	58	510.8698744331562	tfidf-2
128516	Q0	132895	59	509.76733692193045	tfidf-2
128516	Q0	125960	60	508.56419829831816	tfidf-2
128516	Q0	184501	61	508.2741717115762	tfidf-2
128516	Q0	113037	62	507.12786428706124	tfidf-2
128516	Q0	175631	63	504.26455393875494	tfidf-2
128516	Q0	10447	64	501.58852669885266	tfidf-2
128516	Q0	185076	65	499.92254856523016	tfidf-2
128516	Q0	87378	66	496.86071652517256	tfidf-2
128516	Q0	66617	67	495.88261942669124	tfidf-2
128516	Q0	118984	68	494.48871949630023	tfidf-2
128516	Q0	1212	69	489.0980274268185	tfidf-2
128516	Q0	147123	70	488.69416757694563	tfidf-2
128516	Q0	89971	71	488.47523671474465	tfidf-2
128516	Q0	148408	72	487.6669597949514	tfidf-2
128516	Q0	99024	73	483.44793411239294	tfidf-2
128516	Q0	84133	74	479.47027292983796	tfidf-2
128516	Q0	61686	75	477.19947767389937	tfidf-2
128516	Q0	69546	76	476.5142971774347	tfidf-2
128516	Q0	896	77	476.43452072907957	tfidf-2
128516	Q0	93647	78	475.4409245906576	tfidf-2
128516	Q0	70771	79	471.1308512601584	tfidf-2
128516	Q0	89455	80	471.1185402761233	tfidf-2
128516	Q0	13702	81	470.79800747813357	tfidf-2
128516	Q0	22992	82	470.4142979097464	tfidf-2
128516	Q0	40257	83	470.0274977582451	tfidf-2
128516	Q0	143499	84	468.79031097547215	tfidf-2
128516	Q0	151063	85	468.61446590385907	tfidf-2
128516	Q0	176117	86	467.04167348618085	tfidf-2
128516	Q0	159476	87	465.89718909470787	tfidf-2
128516	Q0	65904	88	464.5682887933648	tfidf-2
128516	Q0	78430	89	464.06277280870967	tfidf-2
128516	Q0	163778	90	463.38764379512236	tfidf-2
128516	Q0	64629	91	463.0591943505451	tfidf-2
128516	Q0	96293	92	462.07273224041455	tfidf-2
128516	Q0	149202	93	461.6860063306069	tfidf-2
128516	Q0	131671	94	460.13336702241475	tfidf-2
128516	Q0	177473	95	455.4619227391155	tfidf-2
128516	Q0	175935	96	455.07494820552967	tfidf-2
128516	Q0	169041	97	455.008448679224	tfidf-2
128516	Q0	100016	98	453.16311434449955	tfidf-2
128516	Q0	63794	99	452.0947220962097	tfidf-2
128516	Q0	185128	100	450.78879132091475	tfidf-2
26117	Q0	147745	1	327.08284525558076	tfidf-2
26117	Q0	162936	2	236.088429523994	tfidf-2
26117	Q0	103669	3	220.6337397311297	tfidf-2
26117	Q0	173884	4	206.45100589161174	tfidf-2
26117	Q0	91463	5	196.11087972981278	tfidf-2
26117	Q0	144381	6	193.2581785474428	tfidf-2
26117	Q0	34704	7	192.0826733108712	tfidf-2
26117	Q0	23616	8	191.8827231081816	tfidf-2
26117	Q0	155037	9	191.4797094196112	tfidf-2
26117	Q0	43735	10	187.64921584536512	tfidf-2
26117	Q0	121333	11	187.16366771930586	tfidf-2
26117	Q0	64219	12	182.53337354126958	tfidf-2
26117	Q0	7437	13	179.60701039033418	tfidf-2
26117	Q0	62412	14	179.35142164344015	tfidf-2
26117	Q0	157413	15	179.0336301016952	tfidf-2
26117	Q0	20131	16	175.8820428533231	tfidf-2
26117	Q0	93886	17	172.9201983963079	tfidf-2
26117	Q0	158407	18	171.7096130579213	tfidf-2
26117	Q0	161543	19	171.49474831612469	tfidf-2
26117	Q0	57788	20	171.46722133671142	tfidf-2
26117	Q0	72032	21	170.8112911505744	tfidf-2
26117	Q0	6323	22	168.62898892299776	tfidf-2
26117	Q0	77864	23	166.35369159201477	tfidf-2
26117	Q0	148125	24	165.40763604812759	tfidf-2
26117	Q0	66105	25	159.29828001110005	tfidf-2
26117	Q0	98027	26	158.2709623007692	tfidf-2
26117	Q0	52696	27	157.82462368582307	tfidf-2
26117	Q0	138957	28	157.6098426388911	tfidf-2
26117	Q0	179662	29	157.1054519664885	tfidf-2
26117	Q0	150519	30	155.68179699224103	tfidf-2
26117	Q0	74903	31	154.91086329933665	tfidf-2
26117	Q0	147700	32	153.84508402591905	tfidf-2
26117	Q0	50898	33	153.52497115920153	tfidf-2
26117	Q0	149625	34	151.7925764702707	tfidf-2
26117	Q0	180603	35	150.94945642988725	tfidf-2
26117	Q0	110503	36	150.85747602580687	tfidf-2
26117	Q0	99024	37	150.60138167291797	tfidf-2
26117	Q0	72410	38	150.21268948223934	tfidf-2
26117	Q0	159652	39	150.08823134538426	tfidf-2
26117	Q0	48159	40	150.08670985663977	tfidf-2
26117	Q0	158626	41	148.15652909612047	tfidf-2
26117	Q0	132035	42	147.69725466339492	tfidf-2
26117	Q0	35904	43	145.89580467021227	tfidf-2
26117	Q0	46976	44	145.61535851440112	tfidf-2
26117	Q0	79073	45	145.5485997011908	tfidf-2
26117	Q0	168589	46	145.4854553936253	tfidf-2
26117	Q0	173802	47	144.20670093722885	tfidf-2
26117	Q0	179552	48	144.1550317354956	tfidf-2
26117	Q0	161236	49	143.40834116561717	tfidf-2
26117	Q0	95629	50	142.74672632326616	tfidf-2
26117	Q0	132207	51	142.44285725233112	tfidf-2
26117	Q0	125370	52	141.96719397811322	tfidf-2
26117	Q0	84597	53	141.45677266014025	tfidf-2
26117	Q0	126668	54	141.13676062332146	tfidf-2
26117	Q0	98392	55	141.13363004897963	tfidf-2
26117	Q0	185394	56	140.8535948604912	tfidf-2
26117	Q0	125960	57	140.25190399548566	tfidf-2
26117	Q0	153294	58	140.1871254695338	tfidf-2
26117	Q0	26219	59	139.9962483698882	tfidf-2
26117	Q0	16292	60	139.76643552612745	tfidf-2
26117	Q0	6292	61	139.62862351071496	tfidf-2
26117	Q0	22689	62	139.5150761448009	tfidf-2
26117	Q0	171958	63	138.74099904305692	tfidf-2
26117	Q0	150363	64	138.62361673538564	tfidf-2
26117	Q0	157240	65	135.83796316874017	tfidf-2
26117	Q0	110531	66	135.7923829657352	tfidf-2
26117	Q0	88760	67	135.75645067551326	tfidf-2
26117	Q0	151934	68	135.6327377814594	tfidf-2
26117	Q0	35771	69	135.30772340276243	tfidf-2
26117	Q0	30647	70	134.389101213443	tfidf-2
26117	Q0	154857	71	134.22410568094367	tfidf-2
26117	Q0	141989	72	134.2043927038518	tfidf-2
26117	Q0	159655	73	133.94373755315425	tfidf-2
26117	Q0	163793	74	133.92155599095906	tfidf-2
26117	Q0	74575	75	133.67525467172723	tfidf-2
26117	Q0	106775	76	132.93741768634578	tfidf-2
26117	Q0	45856	77	132.50803629131678	tfidf-2
26117	Q0	154819	78	132.39218281216617	tfidf-2
26117	Q0	83742	79	131.9905872464987	tfidf-2
26117	Q0	137622	80	131.8607455172171	tfidf-2
26117	Q0	38304	81	131.76713471959928	tfidf-2
26117	Q0	172205	82	131.29897379787022	tfidf-2
26117	Q0	23581	83	130.64396506177863	tfidf-2
26117	Q0	21894	84	130.3315829243329	tfidf-2
26117	Q0	149451	85	129.910146837055	tfidf-2
26117	Q0	162623	86	129.77840469017897	tfidf-2
26117	Q0	6976	87	129.6304031867147	tfidf-2
26117	Q0	129127	88	129.51974953311847	tfidf-2
26117	Q0	173784	89	129.0317249436578	tfidf-2
26117	Q0	98040	90	128.58637850832585	tfidf-2
26117	Q0	65713	91	128.57992802007058	tfidf-2
26117	Q0	69701	92	128.35482274151315	tfidf-2
26117	Q0	151428	93	128.338797488285	tfidf-2
26117	Q0	168290	94	127.6067604780558	tfidf-2
26117	Q0	168997	95	127.43832268068084	tfidf-2
26117	Q0	67953	96	127.21434941846061	tfidf-2
26117	Q0	24814	97	126.77384687921659	tfidf-2
26117	Q0	50463	98	126.62031745142951	tfidf-2
26117	Q0	77519	99	126.43113726616421	tfidf-2
26117	Q0	27343	100	126.33615987615327	tfidf-2
6	Q0	66629	1	369.60305392411766	tfidf-2
6	Q0	49417	2	363.8031842809181	tfidf-2
6	Q0	110503	3	298.0709003141408	tfidf-2
6	Q0	41764	4	258.591773867014	tfidf-2
6	Q0	126437	5	254.93122847659805	tfidf-2
6	Q0	89799	6	253.12975258161205	tfidf-2
6	Q0	34587	7	251.1859457850959	tfidf-2
6	Q0	50034	8	245.90033580193145	tfidf-2
6	Q0	27737	9	242.69834416076904	tfidf-2
6	Q0	94454	10	239.38242806130825	tfidf-2
6	Q0	152961	11	236.30694885183908	tfidf-2
6	Q0	81569	12	232.5884138873565	tfidf-2
6	Q0	4684	13	228.02677060015316	tfidf-2
6	Q0	127378	14	227.1825290956182	tfidf-2
6	Q0	174657	15	226.6263814015137	tfidf-2
6	Q0	127297	16	224.65981088398166	tfidf-2
6	Q0	44782	17	220.74697535731772	tfidf-2
6	Q0	173511	18	220.39684880256635	tfidf-2
6	Q0	52270	19	219.64024720330147	tfidf-2
6	Q0	11504	20	219.44175949446446	tfidf-2
6	Q0	157022	21	219.25329331975306	tfidf-2
6	Q0	57660	22	218.49791203528136	tfidf-2
6	Q0	87456	23	216.37379685416022	tfidf-2
6	Q0	158626	24	216.07993635231486	tfidf-2
6	Q0	6921	25	209.93134895145226	tfidf-2
6	Q0	19065	26	209.47717387570376	tfidf-2
6	Q0	80133	27	208.90446368252398	tfidf-2
6	Q0	43722	28	207.73760910751275	tfidf-2
6	Q0	91463	29	205.78720599032818	tfidf-2
6	Q0	110357	30	203.86037493187374	tfidf-2
6	Q0	119524	31	203.73044436112346	tfidf-2
6	Q0	51167	32	203.53516807283782	tfidf-2
6	Q0	153460	33	202.5368372053615	tfidf-2
6	Q0	185293	34	201.70054020667448	tfidf-2
6	Q0	120379	35	201.0872587729744	tfidf-2
6	Q0	122582	36	201.03561801301746	tfidf-2
6	Q0	50278	37	200.26260926313725	tfidf-2
6	Q0	80076	38	200.20728163695665	tfidf-2
6	Q0	148740	39	199.96383659698327	tfidf-2
6	Q0	65167	40	196.35611642805168	tfidf-2
6	Q0	7827	41	195.97309849064985	tfidf-2
6	Q0	47825	42	195.82097817667122	tfidf-2
6	Q0	93941	43	195.73264766228405	tfidf-2
6	Q0	48122	44	195.0336879588907	tfidf-2
6	Q0	137643	45	194.2986847660224	tfidf-2
6	Q0	179624	46	194.14468941172913	tfidf-2
6	Q0	53470	47	193.62203786115566	tfidf-2
6	Q0	76368	48	191.21073770880605	tfidf-2
6	Q0	135780	49	190.3262152612717	tfidf-2
6	Q0	48723	50	190.04641656229796	tfidf-2
6	Q0	177947	51	189.59085170389014	tfidf-2
6	Q0	38192	52	188.88134364296673	tfidf-2
6	Q0	87457	53	188.6275102815866	tfidf-2
6	Q0	46751	54	188.30377452072125	tfidf-2
6	Q0	151837	55	188.15470114931708	tfidf-2
6	Q0	11525	56	188.14394020823892	tfidf-2
6	Q0	57605	57	187.42077192257923	tfidf-2
6	Q0	180141	58	186.67481184928693	tfidf-2
6	Q0	34824	59	185.26083176749705	tfidf-2
6	Q0	166220	60	184.9264269783846	tfidf-2
6	Q0	173221	61	182.63311581003896	tfidf-2
6	Q0	59673	62	182.21834553730199	tfidf-2
6	Q0	12	63	181.15454818232172	tfidf-2
6	Q0	82909	64	180.90932313062552	tfidf-2
6	Q0	172760	65	178.9861352230776	tfidf-2
6	Q0	12816	66	178.46337532524632	tfidf-2
6	Q0	52775	67	178.35360300461463	tfidf-2
6	Q0	7353	68	177.50186022484627	tfidf-2
6	Q0	61018	69	176.63262846032188	tfidf-2
6	Q0	13712	70	176.3344027818759	tfidf-2
6	Q0	163948	71	176.07369805254336	tfidf-2
6	Q0	45768	72	175.906691782834	tfidf-2
6	Q0	142345	73	175.78281212019257	tfidf-2
6	Q0	149855	74	175.55577645536727	tfidf-2
6	Q0	82765	75	175.10298336017797	tfidf-2
6	Q0	169041	76	175.0374533514253	tfidf-2
6	Q0	135436	77	174.92841689329586	tfidf-2
6	Q0	173434	78	174.85962029007212	tfidf-2
6	Q0	5006	79	174.40610875778225	tfidf-2
6	Q0	78609	80	174.25380901396525	tfidf-2
6	Q0	8396	81	173.79174901187207	tfidf-2
6	Q0	137935	82	173.74485153759187	tfidf-2
6	Q0	176703	83	173.73493534246984	tfidf-2
6	Q0	73567	84	173.55544784199887	tfidf-2
6	Q0	59947	85	173.53357711509997	tfidf-2
6	Q0	150823	86	173.42587213804276	tfidf-2
6	Q0	177705	87	173.3844041343183	tfidf-2
6	Q0	26928	88	173.25191173148846	tfidf-2
6	Q0	26927	89	173.15846807477882	tfidf-2
6	Q0	5127	90	172.61672623460413	tfidf-2
6	Q0	73628	91	172.4654493940257	tfidf-2
6	Q0	43902	92	172.281093288958	tfidf-2
6	Q0	92122	93	171.93074873569444	tfidf-2
6	Q0	27343	94	171.52039815444195	tfidf-2
6	Q0	38154	95	171.4660474491452	tfidf-2
6	Q0	77821	96	171.19779601187918	tfidf-2
6	Q0	109661	97	171.17487822154118	tfidf-2
6	Q0	156887	98	170.40027150756632	tfidf-2
6	Q0	50689	99	170.39581194641661	tfidf-2
6	Q0	180883	100	169.8131028499963	tfidf-2
113157	Q0	113160	1	1719.9247397464082	tfidf-2
113157	Q0	27737	2	1709.4715815634218	tfidf-2
113157	Q0	51055	3	1533.6930801977212	tfidf-2
113157	Q0	67426	4	1495.3031841138788	tfidf-2
113157	Q0	17465	5	1479.1731930198669	tfidf-2
113157	Q0	182323	6	1453.1796029366706	tfidf-2
113157	Q0	110503	7	1422.359941466684	tfidf-2
113157	Q0	10537	8	1398.6439474145975	tfidf-2
113157	Q0	38697	9	1394.5737309063509	tfidf-2
113157	Q0	158655	10	1354.257702459821	tfidf-2
113157	Q0	169533	11	1334.433178353827	tfidf-2
113157	Q0	79067	12	1334.1723261725922	tfidf-2
113157	Q0	76896	13	1244.2796220842947	tfidf-2
113157	Q0	169499	14	1242.0635440917476	tfidf-2
113157	Q0	149855	15	1240.821049129673	tfidf-2
113157	Q0	139061	16	1208.908619947998	tfidf-2
113157	Q0	905	17	1186.262328160382	tfidf-2
113157	Q0	38702	18	1181.0745835012824	tfidf-2
113157	Q0	144071	19	1171.1665100625555	tfidf-2
113157	Q0	121641	20	1143.1203141060726	tfidf-2
113157	Q0	13831	21	1130.042730073291	tfidf-2
113157	Q0	185260	22	1125.1003092964456	tfidf-2
113157	Q0	14502	23	1116.6937898778797	tfidf-2
113157	Q0	113238	24	1074.6018059058565	tfidf-2
113157	Q0	180605	25	1060.3750257181227	tfidf-2
113157	Q0	120379	26	1050.2471029589694	tfidf-2
113157	Q0	113220	27	1043.5857370342915	tfidf-2
113157	Q0	143823	28	1041.9349443292392	tfidf-2
113157	Q0	13829	29	1041.5543473396465	tfidf-2
113157	Q0	66566	30	1029.6582204552255	tfidf-2
113157	Q0	8468	31	1024.285843975978	tfidf-2
113157	Q0	81149	32	1019.6352497104886	tfidf-2
113157	Q0	78815	33	1018.5473379098188	tfidf-2
113157	Q0	60491	34	1018.0305157363628	tfidf-2
113157	Q0	149559	35	994.9305830701821	tfidf-2
113157	Q0	40548	36	987.659584843146	tfidf-2
113157	Q0	174901	37	986.1331888614613	tfidf-2
113157	Q0	117587	38	982.8814514086539	tfidf-2
113157	Q0	135222	39	961.5372303718863	tfidf-2
113157	Q0	140998	40	958.9785801279061	tfidf-2
113157	Q0	134341	41	952.4224531983177	tfidf-2
113157	Q0	27725	42	945.6848962846058	tfidf-2
113157	Q0	21243	43	937.6768798028075	tfidf-2
113157	Q0	153783	44	931.5890288865816	tfidf-2
113157	Q0	183170	45	916.2229477715404	tfidf-2
113157	Q0	65528	46	908.1507917115524	tfidf-2
113157	Q0	66617	47	908.073012296266	tfidf-2
113157	Q0	130280	48	875.1365633643588	tfidf-2
113157	Q0	60890	49	870.2700110886752	tfidf-2
113157	Q0	79066	50	869.488567130455	tfidf-2
113157	Q0	64680	51	868.9695426257788	tfidf-2
113157	Q0	185262	52	858.264217419095	tfidf-2
113157	Q0	12817	53	846.3849233186336	tfidf-2
113157	Q0	19821	54	844.3227368702632	tfidf-2
113157	Q0	139472	55	843.5834087342924	tfidf-2
113157	Q0	69626	56	832.3694001843866	tfidf-2
113157	Q0	64732	57	824.5039963570879	tfidf-2
113157	Q0	59006	58	821.5887546031571	tfidf-2
113157	Q0	69546	59	817.3863290048279	tfidf-2
113157	Q0	181887	60	817.0498264769537	tfidf-2
113157	Q0	180637	61	816.2457978880326	tfidf-2
113157	Q0	71837	62	815.6995955975278	tfidf-2
113157	Q0	185076	63	810.5020787555884	tfidf-2
113157	Q0	180635	64	807.8039040836622	tfidf-2
113157	Q0	8348	65	805.9172078520419	tfidf-2
113157	Q0	116789	66	804.5457405293413	tfidf-2
113157	Q0	46239	67	803.6214877027	tfidf-2
113157	Q0	85918	68	802.174310309849	tfidf-2
113157	Q0	64739	69	800.1854756147814	tfidf-2
113157	Q0	168061	70	799.861483122956	tfidf-2
113157	Q0	152047	71	799.0502766601057	tfidf-2
113157	Q0	8587	72	797.4793470532209	tfidf-2
113157	Q0	130070	73	794.2566703140611	tfidf-2
113157	Q0	6832	74	793.7104855221764	tfidf-2
113157	Q0	84954	75	791.6137214531146	tfidf-2
113157	Q0	180959	76	790.550406671946	tfidf-2
113157	Q0	49012	77	789.9678787094871	tfidf-2
113157	Q0	7988	78	786.7678261405105	tfidf-2
113157	Q0	6043	79	784.6760367757504	tfidf-2
113157	Q0	66207	80	784.5773830104804	tfidf-2
113157	Q0	181884	81	781.4428536402028	tfidf-2
113157	Q0	78780	82	781.3932701440436	tfidf-2
113157	Q0	34185	83	773.0105425362785	tfidf-2
113157	Q0	184466	84	772.2556059223917	tfidf-2
113157	Q0	59737	85	769.2413918387603	tfidf-2
113157	Q0	101361	86	768.9003942225268	tfidf-2
113157	Q0	132099	87	766.3583111163175	tfidf-2
113157	Q0	5362	88	759.9801026975063	tfidf-2
113157	Q0	65798	89	758.8665897474195	tfidf-2
113157	Q0	47217	90	758.1729535484398	tfidf-2
113157	Q0	127298	91	756.8546534917756	tfidf-2
113157	Q0	76450	92	756.8360066853121	tfidf-2
113157	Q0	88014	93	756.0441443853625	tfidf-2
113157	Q0	46109	94	755.2524275815865	tfidf-2
113157	Q0	43166	95	752.3467463173075	tfidf-2
113157	Q0	180512	96	751.8274551766015	tfidf-2
113157	Q0	158626	97	750.310878678105	tfidf-2
113157	Q0	117519	98	750.1034488902108	tfidf-2
113157	Q0	3601	99	746.8349025414196	tfidf-2
113157	Q0	38724	100	745.6181856043177	tfidf-2
111112	Q0	111167	1	1575.6731899865854	tfidf-2
111112	Q0	51858	2	1331.549789801765	tfidf-2
111112	Q0	110503	3	1324.3913014648097	tfidf-2
111112	Q0	169041	4	1282.2209193079568	tfidf-2
111112	Q0	157513	5	1281.6148328659174	tfidf-2
111112	Q0	158626	6	1203.3938277153281	tfidf-2
111112	Q0	4786	7	1161.1873178653295	tfidf-2
111112	Q0	174901	8	1161.1754965710013	tfidf-2
111112	Q0	105327	9	1154.7942680888873	tfidf-2
111112	Q0	161617	10	1111.064980263756	tfidf-2
111112	Q0	150891	11	1085.5717751969883	tfidf-2
111112	Q0	111171	12	1046.1103380936138	tfidf-2
111112	Q0	70892	13	1037.1771609436553	tfidf-2
111112	Q0	171372	14	1027.5574473931467	tfidf-2
111112	Q0	14502	15	1005.9170549911452	tfidf-2
111112	Q0	17545	16	1004.3141048859103	tfidf-2
111112	Q0	87457	17	995.6073572590655	tfidf-2
111112	Q0	173034	18	990.6948416329769	tfidf-2
111112	Q0	47757	19	986.8650826663195	tfidf-2
111112	Q0	18973	20	981.212041994237	tfidf-2
111112	Q0	61809	21	929.8057681635182	tfidf-2
111112	Q0	22954	22	922.0603973915935	tfidf-2
111112	Q0	130728	23	914.8677485087026	tfidf-2
111112	Q0	48178	24	907.9177879184626	tfidf-2
111112	Q0	14492	25	889.5134723560152	tfidf-2
