P_5                   	112965	0.0000
P_5                   	113173	0.0000
P_5                   	11323	0.2000
P_5                   	113259	0.2000
P_5                   	11341	0.0000
P_5                   	113456	0.8000
P_5                   	113654	0.0000
P_5                   	113757	0.2000
P_5                   	114183	0.8000
P_5                   	114619	0.0000
P_5                   	114800	0.0000
P_5                   	11501	0.0000
P_5                   	115022	0.4000
P_5                   	11518	0.4000
P_5                   	11538	0.0000
P_5                   	115486	0.4000
P_5                   	115487	0.0000
P_5                   	115601	0.2000
P_5                   	115677	0.2000
P_5                   	1158	0.0000
P_5                   	115844	1.0000
P_5                   	116165	0.8000
P_5                   	116588	0.6000
P_5                   	117198	0.0000
P_5                   	117230	0.0000
P_5                   	117695	0.6000
P_5                   	118236	0.0000
P_5                   	118383	0.2000
P_5                   	118544	0.6000
P_5                   	118564	0.4000
P_5                   	118672	0.0000
P_5                   	118717	0.0000
P_5                   	118732	0.2000
P_5                   	118865	0.2000
P_5                   	119	0.0000
P_5                   	119007	0.0000
P_5                   	119009	0.0000
P_5                   	119277	0.0000
P_5                   	119686	0.0000
P_5                   	120007	0.2000
P_5                   	120404	0.0000
P_5                   	120505	0.0000
P_5                   	120823	0.2000
P_5                   	121020	0.2000
P_5                   	121040	0.0000
P_5                   	121636	0.2000
P_5                   	122158	0.8000
P_5                   	1224	0.0000
P_5                   	122558	0.2000
P_5                   	123038	0.0000
P_5                   	123392	0.2000
P_5                   	123711	0.0000
P_5                   	123816	0.6000
P_5                   	123831	0.2000
P_5                   	124102	0.0000
P_5                   	124708	0.0000
P_5                   	124781	0.0000
P_5                   	124862	0.0000
P_5                   	125127	0.4000
P_5                   	125141	0.4000
P_5                   	125947	0.2000
P_5                   	126303	0.2000
P_5                   	126450	0.2000
P_5                   	127162	0.6000
P_5                   	127194	0.0000
P_5                   	12766	0.0000
P_5                   	12771	0.2000
P_5                   	12873	0.0000
P_5                   	128882	0.2000
P_5                   	12899	0.2000
P_5                   	12936	0.2000
P_5                   	129482	0.2000
P_5                   	129950	0.2000
P_5                   	13065	0.0000
P_5                   	130907	0.4000
P_5                   	130914	0.0000
P_5                   	131041	0.0000
P_5                   	131187	0.0000
P_5                   	131314	0.0000
P_5                   	131761	0.0000
P_5                   	13183	0.0000
P_5                   	131933	0.2000
P_5                   	132086	0.4000
P_5                   	132343	0.4000
P_5                   	132658	0.4000
P_5                   	13279	0.2000
P_5                   	13291	0.0000
P_5                   	132985	0.0000
P_5                   	133609	0.0000
P_5                   	133636	0.0000
P_5                   	133874	0.0000
P_5                   	133995	0.0000
P_5                   	134049	0.0000
P_5                   	13437	0.0000
P_5                   	134484	0.0000
P_5                   	134726	0.4000
P_5                   	13516	0.0000
P_5                   	13517	0.4000
P_5                   	13524	0.2000
P_5                   	136099	0.2000
P_5                   	13622	0.2000
P_5                   	13671	0.0000
P_5                   	13680	0.0000
P_5                   	1372	0.0000
P_5                   	137298	0.2000
P_5                   	13731	0.0000
P_5                   	1374	0.2000
P_5                   	137558	0.0000
P_5                   	137563	0.4000
P_5                   	137989	0.6000
P_5                   	138297	0.0000
P_5                   	138411	0.0000
P_5                   	138417	0.0000
P_5                   	13845	0.0000
P_5                   	13877	0.2000
P_5                   	13932	0.0000
P_5                   	139379	0.6000
P_5                   	139571	0.0000
P_5                   	13958	0.4000
P_5                   	139775	0.6000
P_5                   	139983	0.0000
P_5                   	14015	0.0000
P_5                   	140311	0.2000
P_5                   	14060	0.2000
P_5                   	140944	0.2000
P_5                   	141117	0.2000
P_5                   	141463	0.0000
P_5                   	14165	0.0000
P_5                   	14170	0.2000
P_5                   	141774	0.2000
P_5                   	142271	0.4000
P_5                   	142335	0.4000
P_5                   	14252	0.2000
P_5                   	142896	0.6000
P_5                   	14297	0.0000
P_5                   	14301	0.4000
P_5                   	143232	0.6000
P_5                   	143383	0.4000
P_5                   	143396	0.2000
P_5                   	14374	0.2000
P_5                   	143846	0.4000
P_5                   	144225	0.0000
P_5                   	144690	0.4000
P_5                   	144753	0.0000
P_5                   	1454	0.6000
P_5                   	14552	0.0000
P_5                   	145551	0.6000
P_5                   	14623	0.2000
P_5                   	146606	0.6000
P_5                   	146965	0.8000
P_5                   	146996	0.2000
P_5                   	147129	0.2000
P_5                   	147311	0.4000
P_5                   	147417	0.4000
P_5                   	1475	0.0000
P_5                   	14750	0.0000
P_5                   	147695	0.2000
P_5                   	147743	0.2000
P_5                   	147920	0.0000
P_5                   	147946	0.0000
P_5                   	14802	0.0000
P_5                   	148153	0.2000
P_5                   	148258	0.0000
P_5                   	14827	0.0000
P_5                   	148321	0.4000
P_5                   	148440	0.2000
P_5                   	14845	0.2000
P_5                   	14853	0.0000
P_5                   	148656	0.2000
P_5                   	148734	0.6000
P_5                   	148863	0.2000
P_5                   	149029	0.0000
P_5                   	149032	0.2000
P_5                   	149128	0.0000
P_5                   	1493	0.0000
P_5                   	149483	0.2000
P_5                   	149537	0.2000
P_5                   	149708	0.2000
P_5                   	1507	0.6000
P_5                   	150737	0.2000
P_5                   	150820	0.0000
P_5                   	150836	0.0000
P_5                   	151188	0.2000
P_5                   	151421	0.8000
P_5                   	151693	0.4000
P_5                   	151854	0.4000
P_5                   	151892	0.0000
P_5                   	151994	0.0000
P_5                   	1520	0.0000
P_5                   	152183	0.2000
P_5                   	152715	0.2000
P_5                   	152769	0.2000
P_5                   	152917	0.2000
P_5                   	152933	0.0000
P_5                   	153	0.0000
P_5                   	153030	0.0000
P_5                   	153052	0.0000
P_5                   	153216	0.2000
P_5                   	153382	0.0000
P_5                   	153849	0.2000
P_5                   	153887	0.0000
P_5                   	153895	0.0000
P_5                   	154378	0.6000
P_5                   	154396	0.0000
P_5                   	154484	0.4000
P_5                   	154623	0.0000
P_5                   	154808	0.0000
P_5                   	155180	0.0000
P_5                   	155250	0.4000
P_5                   	156640	0.0000
P_5                   	156815	0.0000
P_5                   	156834	0.0000
P_5                   	156924	0.6000
P_5                   	157554	0.2000
P_5                   	157617	0.0000
P_5                   	157976	0.0000
P_5                   	158347	0.0000
P_5                   	158418	0.4000
P_5                   	158480	0.0000
P_5                   	158538	0.2000
P_5                   	159523	0.0000
P_5                   	159621	0.2000
P_5                   	159638	0.0000
P_5                   	159727	0.2000
P_5                   	16	0.0000
P_5                   	16093	0.2000
P_5                   	161514	0.2000
P_5                   	161559	0.0000
P_5                   	161721	0.4000
P_5                   	1618	0.2000
P_5                   	162031	0.0000
P_5                   	162396	0.0000
P_5                   	1628	0.2000
P_5                   	1634	0.0000
P_5                   	16377	0.0000
P_5                   	16617	0.4000
P_5                   	16644	0.0000
P_5                   	16649	0.0000
P_5                   	16687	0.4000
P_5                   	1677	0.0000
P_5                   	1678	0.0000
P_5                   	167938	0.4000
P_5                   	168220	0.0000
P_5                   	168465	0.2000
P_5                   	168966	0.0000
P_5                   	169293	0.6000
P_5                   	16960	0.0000
P_5                   	169694	0.2000
P_5                   	169987	0.2000
P_5                   	170	0.0000
P_5                   	170159	0.2000
P_5                   	170187	0.4000
P_5                   	170219	0.2000
P_5                   	17077	0.0000
P_5                   	17098	0.0000
P_5                   	17102	0.2000
P_5                   	17128	0.2000
P_5                   	171476	0.4000
P_5                   	171665	0.0000
P_5                   	171680	0.0000
P_5                   	17180	0.0000
P_5                   	172014	0.0000
P_5                   	172106	0.4000
P_5                   	17231	0.2000
P_5                   	172341	0.0000
P_5                   	172386	0.4000
P_5                   	172478	0.0000
P_5                   	172682	0.0000
P_5                   	172976	0.0000
P_5                   	17321	0.0000
P_5                   	173212	0.4000
P_5                   	173339	0.2000
P_5                   	174149	0.2000
P_5                   	174728	0.0000
P_5                   	174750	0.4000
P_5                   	174832	0.2000
P_5                   	175463	0.4000
P_5                   	175629	0.2000
P_5                   	17625	0.0000
P_5                   	176270	0.2000
P_5                   	176396	0.2000
P_5                   	176403	0.0000
P_5                   	17641	0.0000
P_5                   	176793	0.2000
P_5                   	176951	0.2000
P_5                   	177149	0.0000
P_5                   	177185	0.0000
P_5                   	177363	0.2000
P_5                   	177657	0.4000
P_5                   	177681	0.0000
P_5                   	177756	0.4000
P_5                   	177783	0.0000
P_5                   	177879	0.8000
P_5                   	1786	0.0000
P_5                   	18019	0.2000
P_5                   	180614	0.4000
P_5                   	180822	0.4000
P_5                   	181189	0.0000
P_5                   	18129	0.2000
P_5                   	18130	0.0000
P_5                   	18132	0.4000
P_5                   	1817	0.0000
P_5                   	18173	0.2000
P_5                   	18192	0.2000
P_5                   	18198	0.6000
P_5                   	182943	0.0000
P_5                   	183161	0.0000
P_5                   	183166	0.0000
P_5                   	18345	0.4000
P_5                   	183552	0.0000
P_5                   	183633	0.2000
P_5                   	18394	0.2000
P_5                   	184394	0.8000
P_5                   	184484	0.0000
P_5                   	18464	0.0000
P_5                   	18467	0.6000
P_5                   	185	0.0000
P_5                   	1850	0.0000
P_5                   	18537	0.0000
P_5                   	1856	0.2000
P_5                   	185660	0.0000
P_5                   	185782	0.2000
P_5                   	185863	0.0000
P_5                   	186298	0.0000
P_5                   	18647	0.6000
P_5                   	1866	0.0000
P_5                   	18670	0.4000
P_5                   	18688	0.4000
P_5                   	1874	0.4000
P_5                   	187824	0.0000
P_5                   	18836	0.0000
P_5                   	189	0.0000
P_5                   	19275	0.2000
P_5                   	19561	0.0000
P_5                   	19607	0.6000
P_5                   	19651	0.0000
P_5                   	19698	0.0000
P_5                   	19808	1.0000
P_5                   	1992	0.0000
P_5                   	20171	0.2000
P_5                   	203	0.0000
P_5                   	20324	0.0000
P_5                   	2041	0.0000
P_5                   	20630	0.2000
P_5                   	20639	0.2000
P_5                   	20688	0.0000
P_5                   	20726	0.0000
P_5                   	20794	0.2000
P_5                   	20836	0.0000
P_5                   	20953	0.2000
P_5                   	2105	0.0000
P_5                   	21077	0.0000
P_5                   	2114	0.0000
P_5                   	21155	0.0000
P_5                   	21279	0.2000
P_5                   	21469	0.0000
P_5                   	2157	0.2000
P_5                   	21632	0.0000
P_5                   	21633	0.4000
P_5                   	2164	0.0000
P_5                   	2173	0.2000
P_5                   	2176	0.4000
P_5                   	21769	0.2000
P_5                   	2177	0.0000
P_5                   	21801	0.4000
P_5                   	21994	0.0000
P_5                   	22050	0.0000
P_5                   	22095	0.0000
P_5                   	22527	0.2000
P_5                   	22587	0.0000
P_5                   	226	0.0000
P_5                   	22604	0.0000
P_5                   	22720	0.2000
P_5                   	23031	0.2000
P_5                   	2310	0.0000
P_5                   	2313	0.0000
P_5                   	23226	0.0000
P_5                   	2334	0.2000
P_5                   	2338	0.4000
P_5                   	2349	0.0000
P_5                   	23622	0.0000
P_5                   	239	0.0000
P_5                   	23992	0.0000
P_5                   	24158	0.0000
P_5                   	24176	0.2000
P_5                   	24177	0.0000
P_5                   	24254	0.2000
P_5                   	24310	0.6000
P_5                   	24407	0.4000
P_5                   	24528	0.0000
P_5                   	246	0.0000
P_5                   	24684	0.0000
P_5                   	2480	0.2000
P_5                   	25	0.0000
P_5                   	25081	0.0000
P_5                   	25193	0.0000
P_5                   	2539	0.4000
P_5                   	25470	0.0000
P_5                   	2550	0.2000
P_5                   	25522	0.0000
P_5                   	25593	0.2000
P_5                   	25598	0.0000
P_5                   	25601	0.4000
P_5                   	2565	0.0000
P_5                   	25787	0.6000
P_5                   	25804	0.2000
P_5                   	25850	0.4000
P_5                   	2589	0.0000
P_5                   	25916	0.2000
P_5                   	26048	0.6000
P_5                   	26341	0.2000
P_5                   	26397	0.0000
P_5                   	2643	0.0000
P_5                   	26491	0.0000
P_5                   	26504	0.2000
P_5                   	26513	0.0000
P_5                   	26620	0.4000
P_5                   	26635	0.0000
P_5                   	26647	0.0000
P_5                   	26677	0.0000
P_5                   	26695	0.0000
P_5                   	26780	0.2000
P_5                   	26840	1.0000
P_5                   	2696	0.0000
P_5                   	27267	0.0000
P_5                   	27291	0.0000
P_5                   	27313	0.2000
P_5                   	27330	0.0000
P_5                   	27559	0.2000
P_5                   	27701	0.0000
P_5                   	2793	0.2000
P_5                   	2796	0.0000
P_5                   	2798	0.2000
P_5                   	2832	0.2000
P_5                   	2878	0.0000
P_5                   	289	0.0000
P_5                   	2923	0.0000
P_5                   	2939	0.0000
P_5                   	2952	0.2000
P_5                   	2993	0.2000
P_5                   	2995	0.0000
P_5                   	30227	0.0000
P_5                   	30352	0.0000
P_5                   	30424	0.0000
P_5                   	30471	0.0000
P_5                   	305	0.0000
P_5                   	3054	0.2000
P_5                   	30607	0.0000
P_5                   	30608	0.0000
P_5                   	30649	0.4000
P_5                   	3065	0.0000
P_5                   	3080	0.8000
P_5                   	30836	0.4000
P_5                   	30947	0.2000
P_5                   	31026	0.0000
P_5                   	31035	0.2000
P_5                   	31128	0.0000
P_5                   	3129	0.0000
P_5                   	31392	0.0000
P_5                   	3180	0.0000
P_5                   	3183	0.2000
P_5                   	3197	0.0000
P_5                   	3198	0.0000
P_5                   	3206	0.0000
P_5                   	3211	0.0000
P_5                   	3220	0.0000
P_5                   	3261	0.0000
P_5                   	3309	0.2000
P_5                   	3346	0.0000
P_5                   	3356	0.0000
P_5                   	3377	0.0000
P_5                   	33784	0.2000
P_5                   	33928	0.0000
P_5                   	3396	0.0000
P_5                   	3398	0.2000
P_5                   	34	0.0000
P_5                   	34149	0.2000
P_5                   	34384	0.2000
P_5                   	34806	0.2000
P_5                   	34890	0.2000
P_5                   	349	0.0000
P_5                   	35015	0.0000
P_5                   	35042	0.2000
P_5                   	35117	0.0000
P_5                   	35279	0.4000
P_5                   	35348	0.4000
P_5                   	35351	0.2000
P_5                   	3543	0.2000
P_5                   	3560	0.0000
P_5                   	35695	0.0000
P_5                   	35825	0.0000
P_5                   	3589	0.2000
P_5                   	35962	0.0000
P_5                   	36024	0.4000
P_5                   	36059	0.0000
P_5                   	36094	0.2000
P_5                   	3620	0.2000
P_5                   	3631	0.0000
P_5                   	36405	0.0000
P_5                   	3690	0.0000
P_5                   	36917	0.2000
P_5                   	37013	0.2000
P_5                   	37053	0.0000
P_5                   	37151	0.0000
P_5                   	37439	0.0000
P_5                   	3758	0.0000
P_5                   	3772	0.2000
P_5                   	37834	0.2000
P_5                   	3798	0.0000
P_5                   	38015	0.0000
P_5                   	38177	0.4000
P_5                   	38218	0.4000
P_5                   	38281	0.0000
P_5                   	3833	0.0000
P_5                   	38441	0.0000
P_5                   	38458	0.6000
P_5                   	38534	0.2000
P_5                   	38565	0.0000
P_5                   	38888	0.2000
P_5                   	39021	0.0000
P_5                   	39054	0.2000
P_5                   	3914	0.2000
P_5                   	39324	0.0000
P_5                   	39446	0.2000
P_5                   	39563	0.4000
P_5                   	39598	0.4000
P_5                   	3960	0.0000
P_5                   	39712	0.4000
P_5                   	39777	0.0000
P_5                   	40261	0.2000
P_5                   	40282	0.8000
P_5                   	4031	0.2000
P_5                   	4049	0.0000
P_5                   	405	0.0000
P_5                   	4062	0.0000
P_5                   	40628	0.0000
P_5                   	407	0.2000
P_5                   	4105	0.0000
P_5                   	4152	0.0000
P_5                   	41845	0.0000
P_5                   	42005	0.0000
P_5                   	4227	0.2000
P_5                   	42411	0.0000
P_5                   	4245	0.2000
P_5                   	42740	0.4000
P_5                   	42784	0.0000
P_5                   	42823	0.0000
P_5                   	4292	0.0000
P_5                   	4308	0.2000
P_5                   	43210	0.2000
P_5                   	43290	0.0000
P_5                   	43469	0.0000
P_5                   	43477	0.2000
P_5                   	43593	0.6000
P_5                   	438	0.0000
P_5                   	44130	0.2000
P_5                   	44211	0.2000
P_5                   	44289	0.0000
P_5                   	4440	0.2000
P_5                   	44402	0.0000
P_5                   	44479	0.0000
P_5                   	44687	0.0000
P_5                   	448	0.2000
P_5                   	44964	0.2000
P_5                   	44965	0.4000
P_5                   	45054	0.8000
P_5                   	45166	0.0000
P_5                   	45173	0.0000
P_5                   	45231	0.4000
P_5                   	4537	0.0000
P_5                   	45451	0.2000
P_5                   	45569	0.0000
P_5                   	45786	0.2000
P_5                   	4582	0.0000
P_5                   	4602	0.6000
P_5                   	46028	0.0000
P_5                   	46210	0.2000
P_5                   	46329	0.2000
P_5                   	46345	0.6000
P_5                   	46385	0.0000
P_5                   	465	0.4000
P_5                   	46683	0.2000
P_5                   	47050	0.0000
P_5                   	4712	0.0000
P_5                   	47151	0.0000
P_5                   	47173	0.0000
P_5                   	4729	0.2000
P_5                   	47534	0.0000
P_5                   	47747	0.4000
P_5                   	4776	0.2000
P_5                   	47819	0.0000
P_5                   	4787	0.2000
P_5                   	48044	0.0000
P_5                   	48051	0.6000
P_5                   	48164	0.8000
P_5                   	48331	0.2000
P_5                   	48775	0.2000
P_5                   	48861	0.2000
P_5                   	4894	0.2000
P_5                   	4901	0.0000
P_5                   	49083	0.2000
P_5                   	4924	0.6000
P_5                   	49285	0.4000
P_5                   	49350	0.0000
P_5                   	49357	0.2000
P_5                   	49412	0.2000
P_5                   	49627	0.4000
P_5                   	4967	0.2000
P_5                   	49691	0.0000
P_5                   	497	0.0000
P_5                   	49904	0.4000
P_5                   	49932	0.2000
P_5                   	5	0.0000
P_5                   	5024	0.4000
P_5                   	50332	0.6000
P_5                   	50583	0.0000
P_5                   	50646	0.0000
P_5                   	5065	0.2000
P_5                   	50769	0.0000
P_5                   	50805	0.0000
P_5                   	50882	0.0000
P_5                   	5102	0.0000
P_5                   	5106	0.0000
P_5                   	5116	0.4000
P_5                   	5137	0.0000
P_5                   	51493	0.0000
P_5                   	5157	0.0000
P_5                   	516	0.2000
P_5                   	51763	0.0000
P_5                   	5192	0.2000
P_5                   	5193	0.4000
P_5                   	51932	0.2000
P_5                   	52100	0.0000
P_5                   	5224	0.2000
P_5                   	5234	0.0000
P_5                   	5243	0.2000
P_5                   	52640	0.0000
P_5                   	5272	0.2000
P_5                   	5282	0.2000
P_5                   	5309	0.0000
P_5                   	53091	0.0000
P_5                   	5312	0.0000
P_5                   	53237	0.4000
P_5                   	5364	0.0000
P_5                   	53694	0.2000
P_5                   	53720	0.4000
P_5                   	53782	0.4000
P_5                   	5380	0.4000
P_5                   	53923	0.0000
P_5                   	5400	0.2000
P_5                   	5414	0.0000
P_5                   	54213	0.0000
P_5                   	5457	0.2000
P_5                   	55755	0.0000
P_5                   	5588	0.2000
P_5                   	56176	0.2000
P_5                   	56357	0.0000
P_5                   	5650	0.0000
P_5                   	56611	0.2000
P_5                   	56938	0.0000
P_5                   	5695	0.2000
P_5                   	57011	0.0000
P_5                   	57178	0.0000
P_5                   	57313	0.2000
P_5                   	57455	0.4000
P_5                   	57763	0.2000
P_5                   	58190	0.2000
P_5                   	58337	0.4000
P_5                   	58614	0.0000
P_5                   	58653	0.0000
P_5                   	5890	0.0000
P_5                   	59057	0.0000
P_5                   	59128	0.2000
P_5                   	59437	0.0000
P_5                   	59657	0.0000
P_5                   	5966	0.2000
P_5                   	59671	0.4000
P_5                   	5985	0.0000
P_5                   	5991	0.0000
P_5                   	60010	0.0000
P_5                   	60024	0.0000
P_5                   	6021	0.2000
P_5                   	60260	0.0000
P_5                   	60297	0.4000
P_5                   	60350	0.2000
P_5                   	60446	0.6000
P_5                   	6051	0.0000
P_5                   	60738	0.6000
P_5                   	60765	0.0000
P_5                   	60866	0.2000
P_5                   	60902	0.0000
P_5                   	6092	0.6000
P_5                   	60979	0.2000
P_5                   	610	0.6000
P_5                   	61081	0.4000
P_5                   	61189	0.0000
P_5                   	61570	0.4000
P_5                   	6158	0.0000
P_5                   	61702	0.0000
P_5                   	6187	0.0000
P_5                   	62396	0.0000
P_5                   	62520	0.2000
P_5                   	6304	0.0000
P_5                   	6370	0.0000
P_5                   	638	0.2000
P_5                   	63888	0.2000
P_5                   	64372	0.4000
P_5                   	64388	0.4000
P_5                   	64647	0.0000
P_5                   	6465	0.4000
P_5                   	6467	0.0000
P_5                   	64706	0.0000
P_5                   	65332	0.4000
P_5                   	65349	0.4000
P_5                   	6553	0.2000
P_5                   	65556	0.0000
P_5                   	66034	0.6000
P_5                   	66328	0.0000
P_5                   	66731	0.0000
P_5                   	67032	0.0000
P_5                   	67088	0.2000
P_5                   	671	0.2000
P_5                   	67242	0.0000
P_5                   	67263	0.0000
P_5                   	6746	0.2000
P_5                   	6766	0.0000
P_5                   	6807	0.0000
P_5                   	6815	0.2000
P_5                   	68194	0.0000
P_5                   	68259	0.4000
P_5                   	68320	0.0000
P_5                   	68426	0.0000
P_5                   	68646	0.0000
P_5                   	688	0.2000
P_5                   	68903	0.0000
P_5                   	69053	0.2000
P_5                   	6917	0.2000
P_5                   	69224	0.6000
P_5                   	69267	0.0000
P_5                   	69311	0.4000
P_5                   	69440	0.2000
P_5                   	69488	0.0000
P_5                   	69587	0.4000
P_5                   	7076	0.4000
P_5                   	70804	0.6000
P_5                   	70827	0.8000
P_5                   	70838	0.0000
P_5                   	70916	0.4000
P_5                   	70970	0.4000
P_5                   	71630	0.0000
P_5                   	71728	0.0000
P_5                   	71807	0.2000
P_5                   	71844	0.0000
P_5                   	72275	0.4000
P_5                   	72306	0.0000
P_5                   	72314	0.4000
P_5                   	7236	0.4000
P_5                   	72538	0.2000
P_5                   	7263	0.0000
P_5                   	72683	0.0000
P_5                   	73	0.0000
P_5                   	73075	0.0000
P_5                   	73415	0.0000
P_5                   	73747	0.2000
P_5                   	73825	0.8000
P_5                   	73853	0.2000
P_5                   	7390	0.4000
P_5                   	7410	0.2000
P_5                   	74217	0.0000
P_5                   	74404	0.0000
P_5                   	74805	0.0000
P_5                   	74855	0.0000
P_5                   	7520	0.2000
P_5                   	756	0.2000
P_5                   	75971	0.0000
P_5                   	75985	0.2000
P_5                   	76012	0.2000
P_5                   	7607	0.4000
P_5                   	76135	0.2000
P_5                   	7623	0.0000
P_5                   	76299	0.0000
P_5                   	76348	0.2000
P_5                   	7635	0.0000
P_5                   	76453	0.8000
P_5                   	76459	0.0000
P_5                   	76502	0.0000
P_5                   	7658	0.2000
P_5                   	7663	0.0000
P_5                   	76737	0.2000
P_5                   	76758	0.4000
P_5                   	76842	0.8000
P_5                   	77	0.2000
P_5                   	77167	0.0000
P_5                   	77195	0.2000
P_5                   	77278	0.2000
P_5                   	77329	0.2000
P_5                   	7733	0.0000
P_5                   	77587	0.0000
P_5                   	77755	0.0000
P_5                   	77790	0.2000
P_5                   	77824	0.2000
P_5                   	77832	0.0000
P_5                   	78	0.4000
P_5                   	78113	0.0000
P_5                   	78149	0.2000
P_5                   	78155	0.2000
P_5                   	7825	0.4000
P_5                   	78295	0.0000
P_5                   	78451	0.0000
P_5                   	78836	0.0000
P_5                   	79102	0.4000
P_5                   	7916	0.0000
P_5                   	79196	0.0000
P_5                   	79368	0.2000
P_5                   	79701	0.6000
P_5                   	79707	0.2000
P_5                   	79772	0.4000
P_5                   	80050	0.0000
P_5                   	80224	0.0000
P_5                   	80535	0.0000
P_5                   	80681	0.4000
P_5                   	81213	0.6000
P_5                   	81378	0.0000
P_5                   	8138	0.0000
P_5                   	81783	0.0000
P_5                   	8209	0.2000
P_5                   	82331	0.0000
P_5                   	82508	0.2000
P_5                   	82590	0.0000
P_5                   	83042	0.2000
P_5                   	83047	0.2000
P_5                   	83343	0.0000
P_5                   	83389	0.0000
P_5                   	83496	0.2000
P_5                   	83755	0.0000
P_5                   	83828	0.2000
P_5                   	83913	0.0000
P_5                   	83925	0.4000
P_5                   	84135	0.2000
P_5                   	84367	0.0000
P_5                   	84540	0.0000
P_5                   	8458	0.0000
P_5                   	84632	0.0000
P_5                   	84781	0.2000
P_5                   	84861	0.2000
P_5                   	85	0.4000
P_5                   	85039	0.2000
P_5                   	85106	0.6000
P_5                   	85248	0.2000
P_5                   	85518	0.0000
P_5                   	85559	0.4000
P_5                   	85580	0.0000
P_5                   	85833	1.0000
P_5                   	86021	0.0000
P_5                   	86408	0.0000
P_5                   	86440	0.2000
P_5                   	86605	0.2000
P_5                   	868	0.0000
P_5                   	87015	0.0000
P_5                   	87070	0.4000
P_5                   	87217	0.0000
P_5                   	8738	0.4000
P_5                   	87399	0.0000
P_5                   	87917	0.2000
P_5                   	87954	0.2000
P_5                   	88046	0.0000
P_5                   	8824	0.4000
P_5                   	886	0.2000
P_5                   	8861	0.4000
P_5                   	88711	0.2000
P_5                   	88920	0.0000
P_5                   	89017	0.2000
P_5                   	89094	0.0000
P_5                   	89308	0.0000
P_5                   	89783	0.4000
P_5                   	89800	0.2000
P_5                   	9012	0.0000
P_5                   	90393	0.6000
P_5                   	90636	0.2000
P_5                   	90708	0.0000
P_5                   	911	0.0000
P_5                   	91124	0.6000
P_5                   	91434	0.0000
P_5                   	91656	0.2000
P_5                   	920	0.0000
P_5                   	92185	0.0000
P_5                   	9261	0.4000
P_5                   	92643	0.2000
P_5                   	9284	0.0000
P_5                   	9326	0.2000
P_5                   	93463	0.2000
P_5                   	9364	0.4000
P_5                   	94288	0.0000
P_5                   	946	0.2000
P_5                   	9480	0.4000
P_5                   	94885	0.4000
P_5                   	9516	0.4000
P_5                   	95338	0.0000
P_5                   	95381	0.2000
P_5                   	956	0.0000
P_5                   	9562	0.0000
P_5                   	9608	0.2000
P_5                   	96447	0.4000
P_5                   	965	0.2000
P_5                   	9651	0.0000
P_5                   	9658	0.4000
P_5                   	9723	0.0000
P_5                   	9747	0.0000
P_5                   	9754	0.2000
P_5                   	97713	0.4000
P_5                   	97768	0.0000
P_5                   	97939	0.0000
P_5                   	98163	0.8000
P_5                   	98221	0.2000
P_5                   	98306	0.4000
P_5                   	98584	0.0000
P_5                   	98595	0.6000
P_5                   	98654	1.0000
P_5                   	98827	0.2000
P_5                   	9891	0.0000
P_5                   	99278	0.2000
P_5                   	99547	0.0000
P_5                   	9972	0.0000
P_5                   	9980	0.0000
P_5                   	9995	0.0000
P_5                   	all	0.1584
